model,best_score,best_params,ngram_range,max_features,feature_type,analyzer,samples
pipeline_SVM,0.8235025670279521,"{'classifier__C': 1, 'classifier__degree': 1, 'classifier__gamma': 'scale', 'classifier__kernel': 'sigmoid'}","(3, 3)",1000,tfidf,char,55000
